"gen","yield","env"
"NILASQ4G41I08S2/LH123HT",141.98,"DEH1_2018"
"NILASQ4G41I08S2/LH123HT",173.52,"IAH4_2018"
"NILASQ4G41I08S2/LH123HT",195.01,"IAH4_2018"
"NILASQ4G41I08S2/LH123HT",147.77,"MOH1_2018"
"NILASQ4G41I08S2/LH123HT",141.15,"MOH1_2018"
"NILASQ4G41I08S2/LH123HT",226.58,"NCH1_2018"
"NILASQ4G41I08S2/LH123HT",236.19,"NCH1_2018"
"NILASQ4G41I08S2/LH123HT",152.26,"TXH2_2018"
"NILASQ4G41I08S2/LH123HT",188.32,"TXH2_2018"
"NILASQ4G41I09S2/LH123HT",121.89,"DEH1_2018"
"NILASQ4G41I09S2/LH123HT",172.73,"DEH1_2018"
"NILASQ4G41I09S2/LH123HT",197.82,"IAH4_2018"
"NILASQ4G41I09S2/LH123HT",208.12,"IAH4_2018"
"NILASQ4G41I09S2/LH123HT",126.4,"MOH1_2018"
"NILASQ4G41I09S2/LH123HT",132.8,"MOH1_2018"
"NILASQ4G41I09S2/LH123HT",235.83,"NCH1_2018"
"NILASQ4G41I09S2/LH123HT",177.61,"NCH1_2018"
"NILASQ4G41I09S2/LH123HT",164.03,"TXH2_2018"
"NILASQ4G41I09S2/LH123HT",133.06,"TXH2_2018"
"NILASQ4G41I10S2/LH123HT",104.31,"DEH1_2018"
"NILASQ4G41I10S2/LH123HT",131.5,"DEH1_2018"
"NILASQ4G41I10S2/LH123HT",142.84,"IAH4_2018"
"NILASQ4G41I10S2/LH123HT",205.27,"IAH4_2018"
"NILASQ4G41I10S2/LH123HT",143.41,"MOH1_2018"
"NILASQ4G41I10S2/LH123HT",130.74,"MOH1_2018"
"NILASQ4G41I10S2/LH123HT",223.49,"NCH1_2018"
"NILASQ4G41I10S2/LH123HT",226.18,"NCH1_2018"
"NILASQ4G41I10S2/LH123HT",160.5,"TXH2_2018"
"NILASQ4G41I10S2/LH123HT",174.15,"TXH2_2018"
"NILASQ4G41I12S3/LH123HT",132.16,"DEH1_2018"
"NILASQ4G41I12S3/LH123HT",33.29,"DEH1_2018"
"NILASQ4G41I12S3/LH123HT",162.25,"IAH4_2018"
"NILASQ4G41I12S3/LH123HT",169.89,"IAH4_2018"
"NILASQ4G41I12S3/LH123HT",134.44,"MOH1_2018"
"NILASQ4G41I12S3/LH123HT",115.2,"MOH1_2018"
"NILASQ4G41I12S3/LH123HT",184.61,"NCH1_2018"
"NILASQ4G41I12S3/LH123HT",258.52,"NCH1_2018"
"NILASQ4G41I12S3/LH123HT",144.32,"TXH2_2018"
"NILASQ4G41I12S3/LH123HT",160.74,"TXH2_2018"
"NILASQ4G51I01S2/LH123HT",120.05,"DEH1_2018"
"NILASQ4G51I01S2/LH123HT",73.85,"DEH1_2018"
"NILASQ4G51I01S2/LH123HT",202.69,"IAH4_2018"
"NILASQ4G51I01S2/LH123HT",162.79,"IAH4_2018"
"NILASQ4G51I01S2/LH123HT",159.41,"MOH1_2018"
"NILASQ4G51I01S2/LH123HT",157.32,"MOH1_2018"
"NILASQ4G51I01S2/LH123HT",233.14,"NCH1_2018"
"NILASQ4G51I01S2/LH123HT",148.43,"NCH1_2018"
"NILASQ4G51I01S2/LH123HT",147.33,"TXH2_2018"
"NILASQ4G51I01S2/LH123HT",159.52,"TXH2_2018"
"NILASQ4G51I02S3/LH123HT",161.74,"DEH1_2018"
"NILASQ4G51I02S3/LH123HT",170.98,"DEH1_2018"
"NILASQ4G51I02S3/LH123HT",185.43,"IAH4_2018"
"NILASQ4G51I02S3/LH123HT",155,"IAH4_2018"
"NILASQ4G51I02S3/LH123HT",117.19,"MOH1_2018"
"NILASQ4G51I02S3/LH123HT",141.12,"MOH1_2018"
"NILASQ4G51I02S3/LH123HT",223.3,"NCH1_2018"
"NILASQ4G51I02S3/LH123HT",230.64,"NCH1_2018"
"NILASQ4G51I02S3/LH123HT",138.54,"TXH2_2018"
"NILASQ4G51I02S3/LH123HT",156.35,"TXH2_2018"
"NILASQ4G51I03S2/LH123HT",112,"DEH1_2018"
"NILASQ4G51I03S2/LH123HT",142.32,"DEH1_2018"
"NILASQ4G51I03S2/LH123HT",188.99,"IAH4_2018"
"NILASQ4G51I03S2/LH123HT",177.67,"IAH4_2018"
"NILASQ4G51I03S2/LH123HT",150.27,"MOH1_2018"
"NILASQ4G51I03S2/LH123HT",120.15,"MOH1_2018"
"NILASQ4G51I03S2/LH123HT",214.46,"NCH1_2018"
"NILASQ4G51I03S2/LH123HT",239.41,"NCH1_2018"
"NILASQ4G51I03S2/LH123HT",128.01,"TXH2_2018"
"NILASQ4G51I03S2/LH123HT",130.8,"TXH2_2018"
"NILASQ4G51I04S3/LH123HT",148.65,"DEH1_2018"
"NILASQ4G51I04S3/LH123HT",98.79,"DEH1_2018"
"NILASQ4G51I04S3/LH123HT",166.03,"IAH4_2018"
"NILASQ4G51I04S3/LH123HT",168.7,"IAH4_2018"
"NILASQ4G51I04S3/LH123HT",134.46,"MOH1_2018"
"NILASQ4G51I04S3/LH123HT",149,"MOH1_2018"
"NILASQ4G51I04S3/LH123HT",168.67,"NCH1_2018"
"NILASQ4G51I04S3/LH123HT",227.76,"NCH1_2018"
"NILASQ4G51I04S3/LH123HT",185.48,"TXH2_2018"
"NILASQ4G51I04S3/LH123HT",111.76,"TXH2_2018"
"NILASQ4G51I05S3/LH123HT",159.19,"DEH1_2018"
"NILASQ4G51I05S3/LH123HT",127.83,"DEH1_2018"
"NILASQ4G51I05S3/LH123HT",231.47,"IAH4_2018"
"NILASQ4G51I05S3/LH123HT",183.11,"IAH4_2018"
"NILASQ4G51I05S3/LH123HT",148.77,"MOH1_2018"
"NILASQ4G51I05S3/LH123HT",131.75,"MOH1_2018"
"NILASQ4G51I05S3/LH123HT",201.99,"NCH1_2018"
"NILASQ4G51I05S3/LH123HT",177.99,"NCH1_2018"
"NILASQ4G51I05S3/LH123HT",175.66,"TXH2_2018"
"NILASQ4G51I05S3/LH123HT",156.58,"TXH2_2018"
"NILASQ4G51I06S2/LH123HT",156.76,"DEH1_2018"
"NILASQ4G51I06S2/LH123HT",175,"DEH1_2018"
"NILASQ4G51I06S2/LH123HT",182.89,"IAH4_2018"
"NILASQ4G51I06S2/LH123HT",208.15,"IAH4_2018"
"NILASQ4G51I06S2/LH123HT",145.28,"MOH1_2018"
"NILASQ4G51I06S2/LH123HT",153.13,"MOH1_2018"
"NILASQ4G51I06S2/LH123HT",226.73,"NCH1_2018"
"NILASQ4G51I06S2/LH123HT",227.98,"NCH1_2018"
"NILASQ4G51I06S2/LH123HT",178.74,"TXH2_2018"
"NILASQ4G51I06S2/LH123HT",146.17,"TXH2_2018"
"NILASQ4G51I07S3/LH123HT",139.27,"DEH1_2018"
"NILASQ4G51I07S3/LH123HT",116.66,"DEH1_2018"
"NILASQ4G51I07S3/LH123HT",218.4,"IAH4_2018"
"NILASQ4G51I07S3/LH123HT",174.59,"IAH4_2018"
"NILASQ4G51I07S3/LH123HT",164.51,"MOH1_2018"
"NILASQ4G51I07S3/LH123HT",137.96,"MOH1_2018"
"NILASQ4G51I07S3/LH123HT",237.55,"NCH1_2018"
"NILASQ4G51I07S3/LH123HT",191.47,"NCH1_2018"
"NILASQ4G51I07S3/LH123HT",161.71,"TXH2_2018"
"NILASQ4G51I07S3/LH123HT",137.1,"TXH2_2018"
"NILASQ4G51I09S3/LH123HT",149.51,"DEH1_2018"
"NILASQ4G51I09S3/LH123HT",99.81,"DEH1_2018"
"NILASQ4G51I09S3/LH123HT",185.47,"IAH4_2018"
"NILASQ4G51I09S3/LH123HT",161.74,"IAH4_2018"
"NILASQ4G51I09S3/LH123HT",170.86,"MOH1_2018"
"NILASQ4G51I09S3/LH123HT",133.55,"MOH1_2018"
"NILASQ4G51I09S3/LH123HT",236.48,"NCH1_2018"
"NILASQ4G51I09S3/LH123HT",233.15,"NCH1_2018"
"NILASQ4G51I09S3/LH123HT",150.77,"TXH2_2018"
"NILASQ4G51I09S3/LH123HT",131.57,"TXH2_2018"
"NILASQ4G51I10S2/LH123HT",159.67,"DEH1_2018"
"NILASQ4G51I10S2/LH123HT",107.37,"DEH1_2018"
"NILASQ4G51I10S2/LH123HT",148.28,"IAH4_2018"
"NILASQ4G51I10S2/LH123HT",190.06,"IAH4_2018"
"NILASQ4G51I10S2/LH123HT",161,"MOH1_2018"
"NILASQ4G51I10S2/LH123HT",110.63,"MOH1_2018"
"NILASQ4G51I10S2/LH123HT",228.54,"NCH1_2018"
"NILASQ4G51I10S2/LH123HT",263.55,"NCH1_2018"
"NILASQ4G51I10S2/LH123HT",132.71,"TXH2_2018"
"NILASQ4G51I10S2/LH123HT",163.79,"TXH2_2018"
"NILASQ4G51I11S2/LH123HT",115.47,"DEH1_2018"
"NILASQ4G51I11S2/LH123HT",109.09,"DEH1_2018"
"NILASQ4G51I11S2/LH123HT",146.7,"IAH4_2018"
"NILASQ4G51I11S2/LH123HT",176.75,"IAH4_2018"
"NILASQ4G51I11S2/LH123HT",122.48,"MOH1_2018"
"NILASQ4G51I11S2/LH123HT",148.39,"MOH1_2018"
"NILASQ4G51I11S2/LH123HT",210.41,"NCH1_2018"
"NILASQ4G51I11S2/LH123HT",247.3,"NCH1_2018"
"NILASQ4G51I11S2/LH123HT",148.5,"TXH2_2018"
"NILASQ4G51I11S2/LH123HT",168.77,"TXH2_2018"
"NILASQ4G51I12S2/LH123HT",171.52,"DEH1_2018"
"NILASQ4G51I12S2/LH123HT",115.86,"DEH1_2018"
"NILASQ4G51I12S2/LH123HT",165.79,"IAH4_2018"
"NILASQ4G51I12S2/LH123HT",185.62,"IAH4_2018"
"NILASQ4G51I12S2/LH123HT",135.12,"MOH1_2018"
"NILASQ4G51I12S2/LH123HT",136,"MOH1_2018"
"NILASQ4G51I12S2/LH123HT",217.12,"NCH1_2018"
"NILASQ4G51I12S2/LH123HT",232.1,"NCH1_2018"
"NILASQ4G51I12S2/LH123HT",137.08,"TXH2_2018"
"NILASQ4G51I12S2/LH123HT",157.14,"TXH2_2018"
"NILASQ4G61I06S3/LH123HT",162.33,"DEH1_2018"
"NILASQ4G61I06S3/LH123HT",78.59,"DEH1_2018"
"NILASQ4G61I06S3/LH123HT",189.38,"IAH4_2018"
"NILASQ4G61I06S3/LH123HT",249.56,"IAH4_2018"
"NILASQ4G61I06S3/LH123HT",115.42,"MOH1_2018"
"NILASQ4G61I06S3/LH123HT",145.46,"MOH1_2018"
"NILASQ4G61I06S3/LH123HT",240.27,"NCH1_2018"
"NILASQ4G61I06S3/LH123HT",236.04,"NCH1_2018"
"NILASQ4G61I06S3/LH123HT",124.52,"TXH2_2018"
"NILASQ4G61I06S3/LH123HT",171.7,"TXH2_2018"
"NILASQ4G61I09S2/LH123HT",152.54,"DEH1_2018"
"NILASQ4G61I09S2/LH123HT",143.03,"DEH1_2018"
"NILASQ4G61I09S2/LH123HT",175.42,"IAH4_2018"
"NILASQ4G61I09S2/LH123HT",181.67,"IAH4_2018"
"NILASQ4G61I09S2/LH123HT",142.55,"MOH1_2018"
"NILASQ4G61I09S2/LH123HT",102.73,"MOH1_2018"
"NILASQ4G61I09S2/LH123HT",199.57,"NCH1_2018"
"NILASQ4G61I09S2/LH123HT",247.01,"NCH1_2018"
"NILASQ4G61I09S2/LH123HT",161.73,"TXH2_2018"
"NILASQ4G61I09S2/LH123HT",140.37,"TXH2_2018"
"NILASQ4G71I01S2/LH123HT",108.41,"DEH1_2018"
"NILASQ4G71I01S2/LH123HT",132.98,"DEH1_2018"
"NILASQ4G71I01S2/LH123HT",170.74,"IAH4_2018"
"NILASQ4G71I01S2/LH123HT",168.75,"IAH4_2018"
"NILASQ4G71I01S2/LH123HT",108.7,"MOH1_2018"
"NILASQ4G71I01S2/LH123HT",145.64,"MOH1_2018"
"NILASQ4G71I01S2/LH123HT",243.55,"NCH1_2018"
"NILASQ4G71I01S2/LH123HT",220.25,"NCH1_2018"
"NILASQ4G71I01S2/LH123HT",146.05,"TXH2_2018"
"NILASQ4G71I01S2/LH123HT",132.9,"TXH2_2018"
"NILASQ4G71I02S2/LH123HT",89.53,"DEH1_2018"
"NILASQ4G71I02S2/LH123HT",151.68,"DEH1_2018"
"NILASQ4G71I02S2/LH123HT",154.43,"IAH4_2018"
"NILASQ4G71I02S2/LH123HT",204.44,"IAH4_2018"
"NILASQ4G71I02S2/LH123HT",114.66,"MOH1_2018"
"NILASQ4G71I02S2/LH123HT",152.95,"MOH1_2018"
"NILASQ4G71I02S2/LH123HT",217.21,"NCH1_2018"
"NILASQ4G71I02S2/LH123HT",231.61,"NCH1_2018"
"NILASQ4G71I02S2/LH123HT",191.69,"TXH2_2018"
"NILASQ4G71I02S2/LH123HT",128.62,"TXH2_2018"
"NILASQ4G71I03S2/LH123HT",100.68,"DEH1_2018"
"NILASQ4G71I03S2/LH123HT",149.03,"DEH1_2018"
"NILASQ4G71I03S2/LH123HT",206.32,"IAH4_2018"
"NILASQ4G71I03S2/LH123HT",171.03,"IAH4_2018"
"NILASQ4G71I03S2/LH123HT",147.32,"MOH1_2018"
"NILASQ4G71I03S2/LH123HT",121.88,"MOH1_2018"
"NILASQ4G71I03S2/LH123HT",190.06,"NCH1_2018"
"NILASQ4G71I03S2/LH123HT",237.72,"NCH1_2018"
"NILASQ4G71I03S2/LH123HT",167.48,"TXH2_2018"
"NILASQ4G71I03S2/LH123HT",126.1,"TXH2_2018"
"NILASQ4G71I05S2/LH123HT",103.23,"DEH1_2018"
"NILASQ4G71I05S2/LH123HT",146,"DEH1_2018"
"NILASQ4G71I05S2/LH123HT",142.94,"IAH4_2018"
"NILASQ4G71I05S2/LH123HT",162.3,"IAH4_2018"
"NILASQ4G71I05S2/LH123HT",145.52,"MOH1_2018"
"NILASQ4G71I05S2/LH123HT",139.1,"MOH1_2018"
"NILASQ4G71I05S2/LH123HT",214.28,"NCH1_2018"
"NILASQ4G71I05S2/LH123HT",171.94,"NCH1_2018"
"NILASQ4G71I05S2/LH123HT",166.3,"TXH2_2018"
"NILASQ4G71I05S2/LH123HT",189.57,"TXH2_2018"
"NILASQ4G71I07S2/LH123HT",114.38,"DEH1_2018"
"NILASQ4G71I07S2/LH123HT",141.21,"DEH1_2018"
"NILASQ4G71I07S2/LH123HT",175.67,"IAH4_2018"
"NILASQ4G71I07S2/LH123HT",182.98,"IAH4_2018"
"NILASQ4G71I07S2/LH123HT",136.23,"MOH1_2018"
"NILASQ4G71I07S2/LH123HT",164.09,"MOH1_2018"
"NILASQ4G71I07S2/LH123HT",244.85,"NCH1_2018"
"NILASQ4G71I07S2/LH123HT",178.4,"NCH1_2018"
"NILASQ4G71I07S2/LH123HT",146.23,"TXH2_2018"
"NILASQ4G71I07S2/LH123HT",137.92,"TXH2_2018"
"NILASQ4G71I08S3/LH123HT",103.51,"DEH1_2018"
"NILASQ4G71I08S3/LH123HT",132.98,"DEH1_2018"
"NILASQ4G71I08S3/LH123HT",158.9,"IAH4_2018"
"NILASQ4G71I08S3/LH123HT",182.53,"IAH4_2018"
"NILASQ4G71I08S3/LH123HT",154.61,"MOH1_2018"
"NILASQ4G71I08S3/LH123HT",115.4,"MOH1_2018"
"NILASQ4G71I08S3/LH123HT",265.21,"NCH1_2018"
"NILASQ4G71I08S3/LH123HT",205.69,"NCH1_2018"
"NILASQ4G71I08S3/LH123HT",130.34,"TXH2_2018"
"NILASQ4G71I08S3/LH123HT",131.51,"TXH2_2018"
"NILASQ4G71I09S2/LH123HT",138.07,"DEH1_2018"
"NILASQ4G71I09S2/LH123HT",128.82,"DEH1_2018"
"NILASQ4G71I09S2/LH123HT",160.7,"IAH4_2018"
"NILASQ4G71I09S2/LH123HT",197.85,"IAH4_2018"
"NILASQ4G71I09S2/LH123HT",126.63,"MOH1_2018"
"NILASQ4G71I09S2/LH123HT",154.27,"MOH1_2018"
"NILASQ4G71I09S2/LH123HT",238.74,"NCH1_2018"
"NILASQ4G71I09S2/LH123HT",203.06,"NCH1_2018"
"NILASQ4G71I09S2/LH123HT",122.56,"TXH2_2018"
"NILASQ4G71I09S2/LH123HT",166.9,"TXH2_2018"
"NILASQ4G71I10S2/LH123HT",120.27,"DEH1_2018"
"NILASQ4G71I10S2/LH123HT",102.3,"DEH1_2018"
"NILASQ4G71I10S2/LH123HT",153.61,"IAH4_2018"
"NILASQ4G71I10S2/LH123HT",177.35,"IAH4_2018"
"NILASQ4G71I10S2/LH123HT",99.2,"MOH1_2018"
"NILASQ4G71I10S2/LH123HT",120.1,"MOH1_2018"
"NILASQ4G71I10S2/LH123HT",203.07,"NCH1_2018"
"NILASQ4G71I10S2/LH123HT",259.73,"NCH1_2018"
"NILASQ4G71I10S2/LH123HT",116.57,"TXH2_2018"
"NILASQ4G71I10S2/LH123HT",154.91,"TXH2_2018"
"NILASQ4G71I11S3/LH123HT",136.67,"DEH1_2018"
"NILASQ4G71I11S3/LH123HT",117.05,"DEH1_2018"
"NILASQ4G71I11S3/LH123HT",193.96,"IAH4_2018"
"NILASQ4G71I11S3/LH123HT",184.47,"IAH4_2018"
"NILASQ4G71I11S3/LH123HT",165.38,"MOH1_2018"
"NILASQ4G71I11S3/LH123HT",156.24,"MOH1_2018"
"NILASQ4G71I11S3/LH123HT",182.73,"NCH1_2018"
"NILASQ4G71I11S3/LH123HT",244.86,"NCH1_2018"
"NILASQ4G71I11S3/LH123HT",106.1,"TXH2_2018"
"NILASQ4G71I11S3/LH123HT",181.63,"TXH2_2018"
"NILASQ4G71I12S3/LH123HT",154.97,"DEH1_2018"
"NILASQ4G71I12S3/LH123HT",130.77,"DEH1_2018"
"NILASQ4G71I12S3/LH123HT",182.91,"IAH4_2018"
"NILASQ4G71I12S3/LH123HT",160.13,"IAH4_2018"
"NILASQ4G71I12S3/LH123HT",137.83,"MOH1_2018"
"NILASQ4G71I12S3/LH123HT",125.89,"MOH1_2018"
"NILASQ4G71I12S3/LH123HT",216.02,"NCH1_2018"
"NILASQ4G71I12S3/LH123HT",255.37,"NCH1_2018"
"NILASQ4G71I12S3/LH123HT",161.8,"TXH2_2018"
"NILASQ4G71I12S3/LH123HT",120.8,"TXH2_2018"
